,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations
10456,1,8503,5454,1626,1-5454,"[{'x': 455, 'y': 44, 'width': 44, 'height': 33}, {'x': 279, 'y': 288, 'width': 45, 'height': 50}, {'x': 394, 'y': 63, 'width': 38, 'height': 35}, {'x': 418, 'y': 225, 'width': 25, 'height': 22}, {'x': 473, 'y': 616, 'width': 53, 'height': 58}]","[{'x': 455, 'y': 44, 'width': 44, 'height': 33}, {'x': 279, 'y': 288, 'width': 45, 'height': 50}, {'x': 394, 'y': 63, 'width': 38, 'height': 35}, {'x': 418, 'y': 225, 'width': 25, 'height': 22}, {'x': 473, 'y': 616, 'width': 53, 'height': 58}]"
10457,1,8503,5455,1627,1-5455,"[{'x': 454, 'y': 62, 'width': 46, 'height': 39}, {'x': 275, 'y': 304, 'width': 49, 'height': 53}, {'x': 394, 'y': 85, 'width': 38, 'height': 35}, {'x': 479, 'y': 4, 'width': 38, 'height': 31}, {'x': 416, 'y': 247, 'width': 25, 'height': 22}, {'x': 470, 'y': 642, 'width': 53, 'height': 58}]","[{'x': 454, 'y': 62, 'width': 46, 'height': 39}, {'x': 275, 'y': 304, 'width': 49, 'height': 53}, {'x': 394, 'y': 85, 'width': 38, 'height': 35}, {'x': 479, 'y': 4, 'width': 38, 'height': 31}, {'x': 416, 'y': 247, 'width': 25, 'height': 22}, {'x': 470, 'y': 642, 'width': 53, 'height': 58}]"
10458,1,8503,5456,1628,1-5456,"[{'x': 452, 'y': 84, 'width': 46, 'height': 38}, {'x': 270, 'y': 332, 'width': 49, 'height': 53}, {'x': 393, 'y': 107, 'width': 38, 'height': 35}, {'x': 478, 'y': 27, 'width': 38, 'height': 31}, {'x': 417, 'y': 274, 'width': 25, 'height': 21}, {'x': 469, 'y': 673, 'width': 53, 'height': 46}]","[{'x': 452, 'y': 84, 'width': 46, 'height': 38}, {'x': 270, 'y': 332, 'width': 49, 'height': 53}, {'x': 393, 'y': 107, 'width': 38, 'height': 35}, {'x': 478, 'y': 27, 'width': 38, 'height': 31}, {'x': 417, 'y': 274, 'width': 25, 'height': 21}, {'x': 469, 'y': 673, 'width': 53, 'height': 46}]"
10459,1,8503,5457,1629,1-5457,"[{'x': 453, 'y': 109, 'width': 44, 'height': 38}, {'x': 265, 'y': 359, 'width': 49, 'height': 53}, {'x': 390, 'y': 132, 'width': 38, 'height': 35}, {'x': 477, 'y': 51, 'width': 38, 'height': 31}, {'x': 412, 'y': 298, 'width': 26, 'height': 25}]","[{'x': 453, 'y': 109, 'width': 44, 'height': 38}, {'x': 265, 'y': 359, 'width': 49, 'height': 53}, {'x': 390, 'y': 132, 'width': 38, 'height': 35}, {'x': 477, 'y': 51, 'width': 38, 'height': 31}, {'x': 412, 'y': 298, 'width': 26, 'height': 25}]"
10460,1,8503,5458,1630,1-5458,"[{'x': 448, 'y': 136, 'width': 46, 'height': 36}, {'x': 260, 'y': 386, 'width': 49, 'height': 53}, {'x': 386, 'y': 157, 'width': 38, 'height': 35}, {'x': 473, 'y': 77, 'width': 38, 'height': 31}, {'x': 406, 'y': 323, 'width': 28, 'height': 28}]","[{'x': 448, 'y': 136, 'width': 46, 'height': 36}, {'x': 260, 'y': 386, 'width': 49, 'height': 53}, {'x': 386, 'y': 157, 'width': 38, 'height': 35}, {'x': 473, 'y': 77, 'width': 38, 'height': 31}, {'x': 406, 'y': 323, 'width': 28, 'height': 28}]"
10461,1,8503,5459,1631,1-5459,"[{'x': 446, 'y': 162, 'width': 44, 'height': 38}, {'x': 256, 'y': 414, 'width': 49, 'height': 53}, {'x': 382, 'y': 182, 'width': 38, 'height': 35}, {'x': 470, 'y': 103, 'width': 38, 'height': 31}, {'x': 401, 'y': 347, 'width': 30, 'height': 32}, {'x': 815, 'y': 408, 'width': 49, 'height': 35}]","[{'x': 446, 'y': 162, 'width': 44, 'height': 38}, {'x': 256, 'y': 414, 'width': 49, 'height': 53}, {'x': 382, 'y': 182, 'width': 38, 'height': 35}, {'x': 470, 'y': 103, 'width': 38, 'height': 31}, {'x': 401, 'y': 347, 'width': 30, 'height': 32}, {'x': 815, 'y': 408, 'width': 49, 'height': 35}]"
10462,1,8503,5460,1632,1-5460,"[{'x': 440, 'y': 186, 'width': 43, 'height': 34}, {'x': 251, 'y': 442, 'width': 49, 'height': 53}, {'x': 379, 'y': 202, 'width': 38, 'height': 35}, {'x': 465, 'y': 124, 'width': 38, 'height': 31}, {'x': 397, 'y': 367, 'width': 30, 'height': 32}, {'x': 816, 'y': 435, 'width': 45, 'height': 34}]","[{'x': 440, 'y': 186, 'width': 43, 'height': 34}, {'x': 251, 'y': 442, 'width': 49, 'height': 53}, {'x': 379, 'y': 202, 'width': 38, 'height': 35}, {'x': 465, 'y': 124, 'width': 38, 'height': 31}, {'x': 397, 'y': 367, 'width': 30, 'height': 32}, {'x': 816, 'y': 435, 'width': 45, 'height': 34}]"
10463,1,8503,5461,1633,1-5461,"[{'x': 435, 'y': 205, 'width': 44, 'height': 34}, {'x': 246, 'y': 470, 'width': 49, 'height': 53}, {'x': 375, 'y': 221, 'width': 38, 'height': 35}, {'x': 461, 'y': 145, 'width': 38, 'height': 31}, {'x': 393, 'y': 388, 'width': 30, 'height': 32}, {'x': 814, 'y': 464, 'width': 44, 'height': 31}]","[{'x': 435, 'y': 205, 'width': 44, 'height': 34}, {'x': 246, 'y': 470, 'width': 49, 'height': 53}, {'x': 375, 'y': 221, 'width': 38, 'height': 35}, {'x': 461, 'y': 145, 'width': 38, 'height': 31}, {'x': 393, 'y': 388, 'width': 30, 'height': 32}, {'x': 814, 'y': 464, 'width': 44, 'height': 31}]"
10464,1,8503,5462,1634,1-5462,"[{'x': 433, 'y': 220, 'width': 43, 'height': 34}, {'x': 240, 'y': 480, 'width': 51, 'height': 58}, {'x': 371, 'y': 241, 'width': 38, 'height': 35}, {'x': 363, 'y': 235, 'width': 30, 'height': 24}, {'x': 459, 'y': 154, 'width': 38, 'height': 31}, {'x': 390, 'y': 409, 'width': 30, 'height': 32}, {'x': 819, 'y': 486, 'width': 42, 'height': 30}]","[{'x': 433, 'y': 220, 'width': 43, 'height': 34}, {'x': 240, 'y': 480, 'width': 51, 'height': 58}, {'x': 371, 'y': 241, 'width': 38, 'height': 35}, {'x': 363, 'y': 235, 'width': 30, 'height': 24}, {'x': 459, 'y': 154, 'width': 38, 'height': 31}, {'x': 390, 'y': 409, 'width': 30, 'height': 32}, {'x': 819, 'y': 486, 'width': 42, 'height': 30}]"
10465,1,8503,5463,1635,1-5463,"[{'x': 431, 'y': 228, 'width': 42, 'height': 32}, {'x': 235, 'y': 490, 'width': 53, 'height': 62}, {'x': 368, 'y': 241, 'width': 38, 'height': 36}, {'x': 357, 'y': 236, 'width': 30, 'height': 24}, {'x': 457, 'y': 163, 'width': 38, 'height': 31}, {'x': 386, 'y': 418, 'width': 30, 'height': 32}, {'x': 808, 'y': 494, 'width': 50, 'height': 33}]","[{'x': 431, 'y': 228, 'width': 42, 'height': 32}, {'x': 235, 'y': 490, 'width': 53, 'height': 62}, {'x': 368, 'y': 241, 'width': 38, 'height': 36}, {'x': 357, 'y': 236, 'width': 30, 'height': 24}, {'x': 457, 'y': 163, 'width': 38, 'height': 31}, {'x': 386, 'y': 418, 'width': 30, 'height': 32}, {'x': 808, 'y': 494, 'width': 50, 'height': 33}]"
10466,1,8503,5464,1636,1-5464,"[{'x': 428, 'y': 228, 'width': 41, 'height': 32}, {'x': 229, 'y': 500, 'width': 56, 'height': 66}, {'x': 364, 'y': 242, 'width': 38, 'height': 36}, {'x': 352, 'y': 236, 'width': 30, 'height': 24}, {'x': 454, 'y': 160, 'width': 38, 'height': 31}, {'x': 382, 'y': 419, 'width': 30, 'height': 32}, {'x': 796, 'y': 501, 'width': 59, 'height': 35}]","[{'x': 428, 'y': 228, 'width': 41, 'height': 32}, {'x': 229, 'y': 500, 'width': 56, 'height': 66}, {'x': 364, 'y': 242, 'width': 38, 'height': 36}, {'x': 352, 'y': 236, 'width': 30, 'height': 24}, {'x': 454, 'y': 160, 'width': 38, 'height': 31}, {'x': 382, 'y': 419, 'width': 30, 'height': 32}, {'x': 796, 'y': 501, 'width': 59, 'height': 35}]"
10467,1,8503,5465,1637,1-5465,"[{'x': 418, 'y': 218, 'width': 49, 'height': 40}, {'x': 226, 'y': 493, 'width': 56, 'height': 66}, {'x': 361, 'y': 243, 'width': 38, 'height': 36}, {'x': 346, 'y': 236, 'width': 30, 'height': 24}, {'x': 450, 'y': 156, 'width': 38, 'height': 31}, {'x': 378, 'y': 420, 'width': 30, 'height': 32}, {'x': 784, 'y': 508, 'width': 67, 'height': 38}]","[{'x': 418, 'y': 218, 'width': 49, 'height': 40}, {'x': 226, 'y': 493, 'width': 56, 'height': 66}, {'x': 361, 'y': 243, 'width': 38, 'height': 36}, {'x': 346, 'y': 236, 'width': 30, 'height': 24}, {'x': 450, 'y': 156, 'width': 38, 'height': 31}, {'x': 378, 'y': 420, 'width': 30, 'height': 32}, {'x': 784, 'y': 508, 'width': 67, 'height': 38}]"
10468,1,8503,5466,1638,1-5466,"[{'x': 416, 'y': 209, 'width': 49, 'height': 38}, {'x': 222, 'y': 486, 'width': 56, 'height': 66}, {'x': 354, 'y': 227, 'width': 40, 'height': 37}, {'x': 341, 'y': 220, 'width': 30, 'height': 24}, {'x': 445, 'y': 139, 'width': 38, 'height': 31}, {'x': 374, 'y': 405, 'width': 30, 'height': 32}, {'x': 781, 'y': 496, 'width': 68, 'height': 42}]","[{'x': 416, 'y': 209, 'width': 49, 'height': 38}, {'x': 222, 'y': 486, 'width': 56, 'height': 66}, {'x': 354, 'y': 227, 'width': 40, 'height': 37}, {'x': 341, 'y': 220, 'width': 30, 'height': 24}, {'x': 445, 'y': 139, 'width': 38, 'height': 31}, {'x': 374, 'y': 405, 'width': 30, 'height': 32}, {'x': 781, 'y': 496, 'width': 68, 'height': 42}]"
10469,1,8503,5467,1639,1-5467,"[{'x': 408, 'y': 192, 'width': 52, 'height': 39}, {'x': 219, 'y': 478, 'width': 56, 'height': 66}, {'x': 348, 'y': 211, 'width': 41, 'height': 37}, {'x': 336, 'y': 203, 'width': 30, 'height': 24}, {'x': 440, 'y': 122, 'width': 38, 'height': 31}, {'x': 370, 'y': 391, 'width': 30, 'height': 32}, {'x': 778, 'y': 484, 'width': 70, 'height': 46}]","[{'x': 408, 'y': 192, 'width': 52, 'height': 39}, {'x': 219, 'y': 478, 'width': 56, 'height': 66}, {'x': 348, 'y': 211, 'width': 41, 'height': 37}, {'x': 336, 'y': 203, 'width': 30, 'height': 24}, {'x': 440, 'y': 122, 'width': 38, 'height': 31}, {'x': 370, 'y': 391, 'width': 30, 'height': 32}, {'x': 778, 'y': 484, 'width': 70, 'height': 46}]"
10470,1,8503,5468,1640,1-5468,"[{'x': 406, 'y': 172, 'width': 48, 'height': 40}, {'x': 214, 'y': 460, 'width': 56, 'height': 66}, {'x': 341, 'y': 195, 'width': 42, 'height': 38}, {'x': 331, 'y': 187, 'width': 30, 'height': 24}, {'x': 436, 'y': 104, 'width': 38, 'height': 31}, {'x': 366, 'y': 376, 'width': 30, 'height': 32}, {'x': 775, 'y': 472, 'width': 71, 'height': 50}]","[{'x': 406, 'y': 172, 'width': 48, 'height': 40}, {'x': 214, 'y': 460, 'width': 56, 'height': 66}, {'x': 341, 'y': 195, 'width': 42, 'height': 38}, {'x': 331, 'y': 187, 'width': 30, 'height': 24}, {'x': 436, 'y': 104, 'width': 38, 'height': 31}, {'x': 366, 'y': 376, 'width': 30, 'height': 32}, {'x': 775, 'y': 472, 'width': 71, 'height': 50}]"
10471,1,8503,5469,1641,1-5469,"[{'x': 401, 'y': 151, 'width': 47, 'height': 43}, {'x': 209, 'y': 442, 'width': 56, 'height': 66}, {'x': 337, 'y': 182, 'width': 42, 'height': 38}, {'x': 328, 'y': 173, 'width': 30, 'height': 24}, {'x': 431, 'y': 86, 'width': 38, 'height': 31}, {'x': 362, 'y': 364, 'width': 32, 'height': 33}, {'x': 771, 'y': 467, 'width': 73, 'height': 54}]","[{'x': 401, 'y': 151, 'width': 47, 'height': 43}, {'x': 209, 'y': 442, 'width': 56, 'height': 66}, {'x': 337, 'y': 182, 'width': 42, 'height': 38}, {'x': 328, 'y': 173, 'width': 30, 'height': 24}, {'x': 431, 'y': 86, 'width': 38, 'height': 31}, {'x': 362, 'y': 364, 'width': 32, 'height': 33}, {'x': 771, 'y': 467, 'width': 73, 'height': 54}]"
10472,1,8503,5470,1642,1-5470,"[{'x': 396, 'y': 140, 'width': 51, 'height': 40}, {'x': 205, 'y': 436, 'width': 56, 'height': 66}, {'x': 333, 'y': 168, 'width': 42, 'height': 38}, {'x': 324, 'y': 160, 'width': 30, 'height': 24}, {'x': 427, 'y': 68, 'width': 38, 'height': 31}, {'x': 358, 'y': 353, 'width': 33, 'height': 34}, {'x': 767, 'y': 462, 'width': 75, 'height': 57}]","[{'x': 396, 'y': 140, 'width': 51, 'height': 40}, {'x': 205, 'y': 436, 'width': 56, 'height': 66}, {'x': 333, 'y': 168, 'width': 42, 'height': 38}, {'x': 324, 'y': 160, 'width': 30, 'height': 24}, {'x': 427, 'y': 68, 'width': 38, 'height': 31}, {'x': 358, 'y': 353, 'width': 33, 'height': 34}, {'x': 767, 'y': 462, 'width': 75, 'height': 57}]"
10473,1,8503,5471,1643,1-5471,"[{'x': 392, 'y': 128, 'width': 55, 'height': 45}, {'x': 201, 'y': 430, 'width': 56, 'height': 66}, {'x': 328, 'y': 155, 'width': 42, 'height': 38}, {'x': 321, 'y': 146, 'width': 30, 'height': 24}, {'x': 426, 'y': 64, 'width': 38, 'height': 31}, {'x': 354, 'y': 341, 'width': 35, 'height': 35}, {'x': 762, 'y': 457, 'width': 77, 'height': 61}]","[{'x': 392, 'y': 128, 'width': 55, 'height': 45}, {'x': 201, 'y': 430, 'width': 56, 'height': 66}, {'x': 328, 'y': 155, 'width': 42, 'height': 38}, {'x': 321, 'y': 146, 'width': 30, 'height': 24}, {'x': 426, 'y': 64, 'width': 38, 'height': 31}, {'x': 354, 'y': 341, 'width': 35, 'height': 35}, {'x': 762, 'y': 457, 'width': 77, 'height': 61}]"
10474,1,8503,5472,1644,1-5472,"[{'x': 394, 'y': 127, 'width': 43, 'height': 35}, {'x': 203, 'y': 431, 'width': 56, 'height': 66}, {'x': 326, 'y': 153, 'width': 43, 'height': 39}, {'x': 319, 'y': 145, 'width': 30, 'height': 24}, {'x': 424, 'y': 60, 'width': 38, 'height': 31}, {'x': 353, 'y': 336, 'width': 35, 'height': 35}, {'x': 764, 'y': 463, 'width': 78, 'height': 60}]","[{'x': 394, 'y': 127, 'width': 43, 'height': 35}, {'x': 203, 'y': 431, 'width': 56, 'height': 66}, {'x': 326, 'y': 153, 'width': 43, 'height': 39}, {'x': 319, 'y': 145, 'width': 30, 'height': 24}, {'x': 424, 'y': 60, 'width': 38, 'height': 31}, {'x': 353, 'y': 336, 'width': 35, 'height': 35}, {'x': 764, 'y': 463, 'width': 78, 'height': 60}]"
10475,1,8503,5473,1645,1-5473,"[{'x': 392, 'y': 124, 'width': 46, 'height': 37}, {'x': 198, 'y': 431, 'width': 56, 'height': 66}, {'x': 323, 'y': 152, 'width': 44, 'height': 40}, {'x': 316, 'y': 144, 'width': 30, 'height': 24}, {'x': 422, 'y': 55, 'width': 38, 'height': 31}, {'x': 352, 'y': 338, 'width': 35, 'height': 35}, {'x': 765, 'y': 469, 'width': 79, 'height': 59}]","[{'x': 392, 'y': 124, 'width': 46, 'height': 37}, {'x': 198, 'y': 431, 'width': 56, 'height': 66}, {'x': 323, 'y': 152, 'width': 44, 'height': 40}, {'x': 316, 'y': 144, 'width': 30, 'height': 24}, {'x': 422, 'y': 55, 'width': 38, 'height': 31}, {'x': 352, 'y': 338, 'width': 35, 'height': 35}, {'x': 765, 'y': 469, 'width': 79, 'height': 59}]"
10476,1,8503,5474,1646,1-5474,"[{'x': 392, 'y': 122, 'width': 45, 'height': 36}, {'x': 193, 'y': 431, 'width': 56, 'height': 66}, {'x': 321, 'y': 150, 'width': 45, 'height': 41}, {'x': 314, 'y': 143, 'width': 30, 'height': 24}, {'x': 421, 'y': 51, 'width': 38, 'height': 31}, {'x': 350, 'y': 340, 'width': 35, 'height': 35}, {'x': 766, 'y': 476, 'width': 81, 'height': 58}]","[{'x': 392, 'y': 122, 'width': 45, 'height': 36}, {'x': 193, 'y': 431, 'width': 56, 'height': 66}, {'x': 321, 'y': 150, 'width': 45, 'height': 41}, {'x': 314, 'y': 143, 'width': 30, 'height': 24}, {'x': 421, 'y': 51, 'width': 38, 'height': 31}, {'x': 350, 'y': 340, 'width': 35, 'height': 35}, {'x': 766, 'y': 476, 'width': 81, 'height': 58}]"
10477,1,8503,5475,1647,1-5475,"[{'x': 390, 'y': 118, 'width': 45, 'height': 42}, {'x': 193, 'y': 438, 'width': 56, 'height': 66}, {'x': 318, 'y': 149, 'width': 46, 'height': 42}, {'x': 312, 'y': 142, 'width': 30, 'height': 24}, {'x': 419, 'y': 47, 'width': 38, 'height': 31}, {'x': 349, 'y': 342, 'width': 35, 'height': 35}, {'x': 768, 'y': 482, 'width': 82, 'height': 58}]","[{'x': 390, 'y': 118, 'width': 45, 'height': 42}, {'x': 193, 'y': 438, 'width': 56, 'height': 66}, {'x': 318, 'y': 149, 'width': 46, 'height': 42}, {'x': 312, 'y': 142, 'width': 30, 'height': 24}, {'x': 419, 'y': 47, 'width': 38, 'height': 31}, {'x': 349, 'y': 342, 'width': 35, 'height': 35}, {'x': 768, 'y': 482, 'width': 82, 'height': 58}]"
10478,1,8503,5476,1648,1-5476,"[{'x': 386, 'y': 119, 'width': 52, 'height': 46}, {'x': 193, 'y': 444, 'width': 56, 'height': 66}, {'x': 316, 'y': 147, 'width': 47, 'height': 43}, {'x': 309, 'y': 140, 'width': 30, 'height': 24}, {'x': 417, 'y': 43, 'width': 38, 'height': 31}, {'x': 348, 'y': 343, 'width': 35, 'height': 35}, {'x': 769, 'y': 488, 'width': 84, 'height': 57}]","[{'x': 386, 'y': 119, 'width': 52, 'height': 46}, {'x': 193, 'y': 444, 'width': 56, 'height': 66}, {'x': 316, 'y': 147, 'width': 47, 'height': 43}, {'x': 309, 'y': 140, 'width': 30, 'height': 24}, {'x': 417, 'y': 43, 'width': 38, 'height': 31}, {'x': 348, 'y': 343, 'width': 35, 'height': 35}, {'x': 769, 'y': 488, 'width': 84, 'height': 57}]"
10479,1,8503,5477,1649,1-5477,"[{'x': 384, 'y': 126, 'width': 55, 'height': 38}, {'x': 192, 'y': 451, 'width': 56, 'height': 66}, {'x': 314, 'y': 152, 'width': 47, 'height': 43}, {'x': 308, 'y': 147, 'width': 30, 'height': 24}, {'x': 416, 'y': 45, 'width': 41, 'height': 33}, {'x': 348, 'y': 347, 'width': 35, 'height': 35}, {'x': 773, 'y': 507, 'width': 85, 'height': 58}]","[{'x': 384, 'y': 126, 'width': 55, 'height': 38}, {'x': 192, 'y': 451, 'width': 56, 'height': 66}, {'x': 314, 'y': 152, 'width': 47, 'height': 43}, {'x': 308, 'y': 147, 'width': 30, 'height': 24}, {'x': 416, 'y': 45, 'width': 41, 'height': 33}, {'x': 348, 'y': 347, 'width': 35, 'height': 35}, {'x': 773, 'y': 507, 'width': 85, 'height': 58}]"
10480,1,8503,5478,1650,1-5478,"[{'x': 382, 'y': 129, 'width': 56, 'height': 44}, {'x': 192, 'y': 458, 'width': 56, 'height': 66}, {'x': 312, 'y': 158, 'width': 47, 'height': 43}, {'x': 307, 'y': 154, 'width': 30, 'height': 24}, {'x': 414, 'y': 47, 'width': 44, 'height': 34}, {'x': 348, 'y': 359, 'width': 35, 'height': 35}, {'x': 777, 'y': 527, 'width': 86, 'height': 59}]","[{'x': 382, 'y': 129, 'width': 56, 'height': 44}, {'x': 192, 'y': 458, 'width': 56, 'height': 66}, {'x': 312, 'y': 158, 'width': 47, 'height': 43}, {'x': 307, 'y': 154, 'width': 30, 'height': 24}, {'x': 414, 'y': 47, 'width': 44, 'height': 34}, {'x': 348, 'y': 359, 'width': 35, 'height': 35}, {'x': 777, 'y': 527, 'width': 86, 'height': 59}]"
10481,1,8503,5479,1651,1-5479,"[{'x': 384, 'y': 140, 'width': 54, 'height': 42}, {'x': 191, 'y': 480, 'width': 56, 'height': 66}, {'x': 313, 'y': 172, 'width': 47, 'height': 43}, {'x': 307, 'y': 169, 'width': 30, 'height': 24}, {'x': 416, 'y': 64, 'width': 45, 'height': 35}, {'x': 348, 'y': 372, 'width': 35, 'height': 35}, {'x': 780, 'y': 546, 'width': 88, 'height': 60}]","[{'x': 384, 'y': 140, 'width': 54, 'height': 42}, {'x': 191, 'y': 480, 'width': 56, 'height': 66}, {'x': 313, 'y': 172, 'width': 47, 'height': 43}, {'x': 307, 'y': 169, 'width': 30, 'height': 24}, {'x': 416, 'y': 64, 'width': 45, 'height': 35}, {'x': 348, 'y': 372, 'width': 35, 'height': 35}, {'x': 780, 'y': 546, 'width': 88, 'height': 60}]"
10482,1,8503,5480,1652,1-5480,"[{'x': 382, 'y': 156, 'width': 56, 'height': 44}, {'x': 189, 'y': 502, 'width': 56, 'height': 66}, {'x': 314, 'y': 186, 'width': 47, 'height': 43}, {'x': 307, 'y': 184, 'width': 30, 'height': 24}, {'x': 417, 'y': 82, 'width': 45, 'height': 36}, {'x': 349, 'y': 384, 'width': 35, 'height': 35}, {'x': 784, 'y': 566, 'width': 89, 'height': 61}]","[{'x': 382, 'y': 156, 'width': 56, 'height': 44}, {'x': 189, 'y': 502, 'width': 56, 'height': 66}, {'x': 314, 'y': 186, 'width': 47, 'height': 43}, {'x': 307, 'y': 184, 'width': 30, 'height': 24}, {'x': 417, 'y': 82, 'width': 45, 'height': 36}, {'x': 349, 'y': 384, 'width': 35, 'height': 35}, {'x': 784, 'y': 566, 'width': 89, 'height': 61}]"
10483,1,8503,5481,1653,1-5481,"[{'x': 383, 'y': 174, 'width': 56, 'height': 44}, {'x': 188, 'y': 524, 'width': 56, 'height': 66}, {'x': 315, 'y': 200, 'width': 47, 'height': 43}, {'x': 307, 'y': 198, 'width': 30, 'height': 24}, {'x': 418, 'y': 99, 'width': 45, 'height': 36}, {'x': 349, 'y': 406, 'width': 35, 'height': 35}, {'x': 788, 'y': 585, 'width': 90, 'height': 62}]","[{'x': 383, 'y': 174, 'width': 56, 'height': 44}, {'x': 188, 'y': 524, 'width': 56, 'height': 66}, {'x': 315, 'y': 200, 'width': 47, 'height': 43}, {'x': 307, 'y': 198, 'width': 30, 'height': 24}, {'x': 418, 'y': 99, 'width': 45, 'height': 36}, {'x': 349, 'y': 406, 'width': 35, 'height': 35}, {'x': 788, 'y': 585, 'width': 90, 'height': 62}]"
10484,1,8503,5482,1654,1-5482,"[{'x': 384, 'y': 198, 'width': 55, 'height': 48}, {'x': 187, 'y': 546, 'width': 56, 'height': 66}, {'x': 318, 'y': 229, 'width': 47, 'height': 43}, {'x': 309, 'y': 227, 'width': 30, 'height': 24}, {'x': 420, 'y': 117, 'width': 45, 'height': 37}, {'x': 345, 'y': 0, 'width': 48, 'height': 34}, {'x': 350, 'y': 436, 'width': 35, 'height': 35}, {'x': 798, 'y': 619, 'width': 90, 'height': 62}]","[{'x': 384, 'y': 198, 'width': 55, 'height': 48}, {'x': 187, 'y': 546, 'width': 56, 'height': 66}, {'x': 318, 'y': 229, 'width': 47, 'height': 43}, {'x': 309, 'y': 227, 'width': 30, 'height': 24}, {'x': 420, 'y': 117, 'width': 45, 'height': 37}, {'x': 345, 'y': 0, 'width': 48, 'height': 34}, {'x': 350, 'y': 436, 'width': 35, 'height': 35}, {'x': 798, 'y': 619, 'width': 90, 'height': 62}]"
10485,1,8503,5483,1655,1-5483,"[{'x': 387, 'y': 224, 'width': 56, 'height': 50}, {'x': 185, 'y': 583, 'width': 56, 'height': 66}, {'x': 320, 'y': 259, 'width': 47, 'height': 43}, {'x': 311, 'y': 255, 'width': 30, 'height': 24}, {'x': 421, 'y': 134, 'width': 46, 'height': 38}, {'x': 346, 'y': 28, 'width': 51, 'height': 40}, {'x': 414, 'y': 0, 'width': 48, 'height': 36}, {'x': 352, 'y': 467, 'width': 35, 'height': 35}, {'x': 808, 'y': 653, 'width': 90, 'height': 62}]","[{'x': 387, 'y': 224, 'width': 56, 'height': 50}, {'x': 185, 'y': 583, 'width': 56, 'height': 66}, {'x': 320, 'y': 259, 'width': 47, 'height': 43}, {'x': 311, 'y': 255, 'width': 30, 'height': 24}, {'x': 421, 'y': 134, 'width': 46, 'height': 38}, {'x': 346, 'y': 28, 'width': 51, 'height': 40}, {'x': 414, 'y': 0, 'width': 48, 'height': 36}, {'x': 352, 'y': 467, 'width': 35, 'height': 35}, {'x': 808, 'y': 653, 'width': 90, 'height': 62}]"
10486,1,8503,5484,1656,1-5484,"[{'x': 389, 'y': 259, 'width': 58, 'height': 46}, {'x': 183, 'y': 621, 'width': 56, 'height': 66}, {'x': 322, 'y': 289, 'width': 47, 'height': 43}, {'x': 313, 'y': 283, 'width': 30, 'height': 24}, {'x': 419, 'y': 168, 'width': 49, 'height': 40}, {'x': 348, 'y': 56, 'width': 55, 'height': 45}, {'x': 416, 'y': 32, 'width': 48, 'height': 36}, {'x': 103, 'y': 78, 'width': 26, 'height': 26}, {'x': 353, 'y': 497, 'width': 35, 'height': 35}]","[{'x': 389, 'y': 259, 'width': 58, 'height': 46}, {'x': 183, 'y': 621, 'width': 56, 'height': 66}, {'x': 322, 'y': 289, 'width': 47, 'height': 43}, {'x': 313, 'y': 283, 'width': 30, 'height': 24}, {'x': 419, 'y': 168, 'width': 49, 'height': 40}, {'x': 348, 'y': 56, 'width': 55, 'height': 45}, {'x': 416, 'y': 32, 'width': 48, 'height': 36}, {'x': 103, 'y': 78, 'width': 26, 'height': 26}, {'x': 353, 'y': 497, 'width': 35, 'height': 35}]"
10487,1,8503,5485,1657,1-5485,"[{'x': 394, 'y': 293, 'width': 56, 'height': 47}, {'x': 183, 'y': 671, 'width': 56, 'height': 48}, {'x': 323, 'y': 324, 'width': 47, 'height': 43}, {'x': 314, 'y': 319, 'width': 32, 'height': 25}, {'x': 417, 'y': 202, 'width': 52, 'height': 43}, {'x': 349, 'y': 84, 'width': 58, 'height': 51}, {'x': 419, 'y': 65, 'width': 48, 'height': 36}, {'x': 107, 'y': 114, 'width': 26, 'height': 26}, {'x': 355, 'y': 536, 'width': 35, 'height': 35}]","[{'x': 394, 'y': 293, 'width': 56, 'height': 47}, {'x': 183, 'y': 671, 'width': 56, 'height': 48}, {'x': 323, 'y': 324, 'width': 47, 'height': 43}, {'x': 314, 'y': 319, 'width': 32, 'height': 25}, {'x': 417, 'y': 202, 'width': 52, 'height': 43}, {'x': 349, 'y': 84, 'width': 58, 'height': 51}, {'x': 419, 'y': 65, 'width': 48, 'height': 36}, {'x': 107, 'y': 114, 'width': 26, 'height': 26}, {'x': 355, 'y': 536, 'width': 35, 'height': 35}]"
